"Mean_A","Mean_B","Radius_A","Radius_B","overlap","r","r_wuchs","t","t_wuchs","SGC","SSGC","p","p_GLK","sum_sims"
"HORB3_Q1","068_Q1","C","C",233,0.60856167,0.62239069,11.68148504,12.08564997,0.68103448,0.07327586,3.49e-08,NA,2.511990167
"HORB3_Q1","DMN1_Q3","C","C",216,0.49833051,0.53202584,8.42799069,9.19169564,0.66976744,0.0744186,6.406e-07,NA,2.120962844
"HORB3_Q1","ELT_Q1","C","M",144,0.33423872,0.53354366,4.24080928,7.51727712,0.67132867,0.04895105,4.17481e-05,NA,1.956600042
"HORB3_Q1","HOL_KBMB","C","H",298,0.38362644,0.53010443,7.15904892,10.7558831,0.67003367,0.06397306,4.6e-09,NA,2.27572641
"HORB3_Q1","HOL_MBUF","C","H",124,0.22735502,0.55094624,2.5892978,7.29191495,0.69918699,0.05691057,9.9535e-06,NA,1.979324725
"HORB3_Q1","HOL_MRBR","C","H",138,0.26803964,0.5822465,3.25648524,8.35178326,0.67883212,0.0729927,2.83473e-05,NA,2.096256946
"HORB3_Q1","HOL_TRRB","C","H",72,0.5149394,0.77015767,5.06162152,10.10200739,0.78873239,0.05633803,1.1399e-06,NA,2.569090799
"HORB3_Q1","HORB1_Q1","M","C",178,0.31334766,0.70840981,4.38990161,13.31552881,0.71186441,0.03954802,1.73e-08,NA,2.751827101
"HORB3_Q1","HORB2_Q1","C","M",193,0.37382279,0.63987103,5.58473288,11.50734833,0.75520833,0.046875,0,NA,2.545814193
"HORB3_Q1","OFBG_Q1","C","M",197,0.22956941,0.51165773,3.30216507,8.31587505,0.64285714,0.05612245,6.33425e-05,NA,1.986102375
"HORB3_Q1","SAND_Q1","M","M",214,0.45335162,0.5619628,7.42310485,9.89201256,0.66197183,0.05633803,2.2696e-06,NA,2.213135886
"HORB3_Q1","VFH_Q2","C","M",299,0.2401894,0.52133445,4.27135134,10.52849295,0.67449664,0.08389262,1.7e-09,NA,2.248680385
"HRW_Q1","AZW_Q1","M","M",76,0.72277943,0.5806525,9.05751063,6.13517462,0.74666667,0.01333333,1.93387e-05,NA,1.940836632
"HRW_Q1","NEW_Q1","M","M",190,0.47913572,0.51845616,7.50452392,8.3132706,0.6984127,0.02645503,4.88e-08,NA,2.04819592
"IALP_Q1","1TN_Q1","M","C",169,0.32129036,0.50729255,4.3975541,7.60717456,0.6547619,0.03571429,6.02353e-05,NA,1.922771906
"IALP_Q1","BHC_Q1","C","C",136,0.49512898,0.52692959,6.62148935,7.17682877,0.6962963,0.03703704,5.0786e-06,NA,1.940908767
"IALP_Q1","FLOR_Q1","M","C",133,0.35202173,0.50033837,4.32100112,6.61404041,0.73484848,0.04545455,6.8e-08,NA,1.896590891
"IALP_Q1","HOL_TRRS","C","H",164,0.29496056,0.53273134,3.94114822,8.01215632,0.66871166,0.06134969,1.64788e-05,NA,2.002658632
"IALP_Q1","NOVY_Q1","M","C",109,0.37140973,0.55875004,4.15716935,6.96913493,0.71296296,0.02777778,9.584e-06,NA,1.968626493
"IALP_Q1","OSH_Q1","M","C",169,0.41315286,0.54474555,5.88041982,8.3945293,0.6547619,0.05952381,6.02353e-05,NA,2.03896038
"IALP_Q1","SILL_Q2","C","M",154,0.3783494,0.52611639,5.05575387,7.6273548,0.67320261,0.03267974,1.82907e-05,NA,1.96205448
"IALP_Q1","TROY_Q1","C","C",169,0.51217445,0.53646766,7.72928511,8.21485776,0.67261905,0.04761905,7.6484e-06,NA,2.030572486
"IALP_Q1","VEND_Q1","C","C",167,0.49634493,0.54578929,7.36639784,8.36687246,0.6626506,0.07831325,2.77467e-05,NA,2.045127136
"IJS_Q1","C5A_Q1","C","C",159,0.62700226,0.55675128,10.11697015,8.39803514,0.67721519,0.05063291,8.3846e-06,NA,2.073769984
"IJS_Q1","SPR_Q1","M","M",159,0.50207265,0.52922214,7.29737462,7.81527963,0.6835443,0.01898734,3.9455e-06,NA,1.994294403
"IJS_Q1","VDMM_Q1","C","M",137,0.43802325,0.53489753,5.68230439,7.3556908,0.70588235,0.02941176,1.5712e-06,NA,1.97634896
"ILLA_Q1","FLEV1_Q2","C","C",150,0.63311285,0.59890601,9.98389292,9.09818963,0.73825503,0.0738255,6e-09,NA,2.246980003
"ILLA_Q1","HOL_TITE","M","H",84,0.36677972,0.56636813,3.59184586,6.22297738,0.77108434,0.03614458,7.837e-07,NA,1.959750208
"ILLA_Q1","HOL_TRRB","M","H",150,0.31328981,0.60986841,4.02691411,9.36194844,0.72483221,0.04697987,4.05e-08,NA,2.270895464
"ILLA_Q1","TROY_Q1","M","M",150,0.04042319,0.56711682,0.49383149,8.37659172,0.72483221,0.03355705,4.05e-08,NA,2.129608202
"IWRD_Q1","RAT_Q1","M","C",84,0.37613222,0.58073271,3.69830921,6.45964289,0.73493976,0.06024096,1.86218e-05,NA,1.961636759
"IWRD_Q1","SILL_Q1","C","M",84,0.31996013,0.55131214,3.07671533,5.98387797,0.71084337,0.04819277,0.0001221607,NA,1.860543307
"IWRD_Q1","VDM2W_Q1","C","M",84,0.35022016,0.64076915,3.40639316,7.55784477,0.71084337,0.03614458,0.0001221607,NA,2.107396997
"IWRD_Q1","VDMWL_Q3","C","M",82,0.36725259,0.51275149,3.55359402,5.34186457,0.74074074,0.01234568,1.46868e-05,NA,1.787678687
"IWRD_Q1","VOW_Q1","C","C",76,0.38096667,0.52793195,3.56836276,5.34736085,0.70666667,0.06666667,0.0003441579,NA,1.769334705
"LANG_Q1","068_Q1","C","C",80,0.60038118,0.52136787,6.6727665,5.39601957,0.7721519,0.03797468,1.3123e-06,NA,1.833121727
"LIW_Q1","BAR_Q1","M","M",55,-0.46690852,0.53329683,-3.87995151,4.58958529,0.72222222,0.01851852,0.0010908352,NA,1.714477579
"LIW_Q1","NOVY_Q2","M","C",62,0.17811983,0.53110705,1.41376821,4.85532229,0.70491803,0.03278689,0.0013698861,NA,1.721557309
"LIW_Q1","OSND_Q1","M","M",71,-0.00533557,0.60729709,-0.04464122,6.34958886,0.71428571,0.01428571,0.0003361935,NA,1.956541686
"LMH_Q1","NEW_Q1","M","M",148,0.48708588,0.5250182,6.76197954,7.45374938,0.66666667,0.03401361,5.31213e-05,NA,1.937059808
"LMH_Q1","NOVY_Q1","M","M",52,0.47594813,0.53003265,3.86475556,4.41980825,0.70588235,0.01960784,0.0032758975,NA,1.677895825
"LMH_Q2","HBW_Q1","C","M",53,0.29478421,0.54742406,2.22457049,4.6715238,0.71153846,0,0.0022819373,NA,1.7261149
"LRB_Q1","C5A_Q1","M","M",211,0.69170858,0.59118609,13.87999524,10.59678269,0.69047619,0.05238095,3.38e-08,NA,2.341340549
"LRB_Q1","SPR_Q1","M","M",200,0.61985179,0.52170285,11.14295255,8.60482377,0.65326633,0.06532663,1.53103e-05,NA,2.035451557
"LRB_Q1","VDMWL_Q2","M","M",159,0.38695381,0.5699084,5.27484949,8.6903496,0.67088608,0.07594937,1.739e-05,NA,2.10982944
"LRC_Q1","C4CRH_Q1","C","C",133,0.76050072,0.74888511,13.45601243,12.93403318,0.70454545,0.08333333,2.6004e-06,NA,2.746833878
"MAIR_Q1","SILL_Q2","C","M",59,0.18303122,0.50242828,1.41787632,4.38719341,0.70689655,0,0.0016251517,NA,1.648044171
"MAP_Q1","195_Q1","M","M",121,0.66434758,0.62074313,9.73686333,8.63697329,0.7,0.06666667,1.17713e-05,NA,2.184440459
"MAP_Q1","1TN_Q1","C","C",56,0.60053875,0.60292062,5.56995839,5.55344331,0.70909091,0.01818182,0.0019266038,NA,1.867355861
"MAP_Q1","HOL_PALZ","C","H",121,0.35926607,0.57191782,4.21711775,7.60551473,0.7,0.01666667,1.17713e-05,NA,2.032469293
"MAP_Q1","HOL_TRRB","M","H",121,0.42806878,0.58921831,5.18868993,7.95522369,0.69166667,0.075,2.67852e-05,NA,2.076407349
"MAP_Q1","VRIG_Q1","C","M",121,0.44858067,0.51425091,5.49817858,6.54099225,0.725,0.05,8.244e-07,NA,1.893350135
"MAV_Q1","EMP_Q1","C","C",84,0.45777102,0.6166996,4.69084761,7.09408342,0.72289157,0.03614458,4.88049e-05,NA,2.048999512
"MAV_Q1","RAT_Q1","C","C",102,0.47695246,0.56485598,5.45358312,6.84516679,0.77227723,0.02970297,4.43e-08,NA,2.021649889
"MAV_Q1","VOW_Q1","M","M",54,0.09997064,0.50168309,0.73146157,4.18204958,0.71698113,0,0.0015815242,NA,1.636869178
"MB_Q1","388_Q1","M","M",113,0.31767695,0.51051744,3.54564471,6.25519116,0.6875,0,7.22879e-05,NA,1.823536556
"MB_Q1","MEK_Q1","M","M",223,0.34746733,0.50545138,5.52115838,8.70838586,0.64864865,0.01351351,9.4395e-06,NA,2.024938616
"MEK_Q1","388_Q1","C","M",99,0.24807902,0.50735622,2.53510489,5.79861673,0.70408163,0.04081633,5.33123e-05,NA,1.791299523
"MEK_Q1","600_Q1","C","M",104,0.38496865,0.62911109,4.23326426,8.17391577,0.72815534,0.05825243,3.6382e-06,NA,2.174658007
"MEK_Q1","DMN1_Q1","M","C",186,0.2646924,0.54730705,3.73336414,8.87053542,0.72432432,0.03243243,1e-09,NA,2.158684912
"MEK_Q1","MB_Q1","M","M",223,0.34746733,0.50545138,5.52115838,8.70838586,0.64864865,0.01351351,9.4395e-06,NA,2.024938616
"MEK_Q1","NOVY_Q2","M","M",85,0.15515846,0.56314987,1.43948353,6.20864009,0.71428571,0.01190476,8.5683e-05,NA,1.898299589
"METZ_Q3","202_Q1","C","C",75,0.59959361,0.68050625,6.44491999,7.93491536,0.74324324,0.04054054,2.85273e-05,NA,2.217241026
"METZ_Q3","HOL_MB253","C","H",75,0.4251929,0.59246517,4.04114078,6.28357668,0.72972973,0.02702703,7.73649e-05,NA,1.950552568
"METZ_Q3","HOL_TATE","C","H",75,0.22038264,0.50259292,1.94358925,4.96707985,0.7027027,0.02702703,0.0004876881,NA,1.702003605
"METZ_Q3","HOL_WEDW","C","H",75,0.46827671,0.59361733,4.55902126,6.3024352,0.74324324,0.04054054,2.85273e-05,NA,1.96710409
"METZ_Q3","SARR2_Q1","C","M",72,0.37052993,0.70905223,3.3614036,8.41282905,0.71830986,0.04225352,0.000234129,NA,2.268644995
"MMB_Q1","1TN_Q1","C","C",142,0.58860272,0.60761349,8.64556667,9.05197968,0.68085106,0.0212766,1.74713e-05,NA,2.193662518
"MMB_Q1","C4A_Q1","M","C",106,0.40490119,0.55758229,4.53760066,6.84989464,0.6952381,0,6.30246e-05,NA,1.937809854
"MMB_Q1","HOL_AAHO","M","H",132,0.31104092,0.50415383,3.74583231,6.65602793,0.67175573,0.02290076,8.43584e-05,NA,1.841512353
"MMB_Q1","HOL_TRRB","C","H",116,0.41116751,0.58866147,4.83707194,7.77504051,0.69565217,0.04347826,2.71345e-05,NA,2.061817691
"MMB_Q1","HOL_TRRS","M","H",132,0.43834585,0.5704134,5.58195586,7.91824682,0.67938931,0.02290076,4.01858e-05,NA,2.041627392
"MMB_Q1","VIGO_Q1","C","M",61,0.28976172,0.60431915,2.34509187,5.82605337,0.73333333,0.01666667,0.0003005976,NA,1.920257817
"MMB_Q1","ZWS6_Q1","M","M",147,0.37671583,0.56379969,4.91388627,8.22006564,0.73972603,0.02054795,6.9e-09,NA,2.125532284
"MMB_Q2","585_Q1","C","M",144,0.24132236,0.51312503,2.97368284,7.12395628,0.68531469,0.01398601,9.3327e-06,NA,1.910835348
"NEW_Q1","BAW_Q1","M","M",125,0.32963959,0.52304779,3.88802505,6.80612192,0.67741935,0.03225806,7.77224e-05,NA,1.881079332
"NEW_Q1","DEU_Q1","C","M",181,0.45332434,0.57428363,6.8233736,9.38536753,0.7,0.05555556,8.03e-08,NA,2.212820383
"NEW_Q1","DMN1_Q1","C","C",208,0.50151049,0.56690079,8.34013335,9.87702676,0.66666667,0.07246377,1.62e-06,NA,2.221270136
"NEW_Q1","EMP_Q1","C","C",197,0.57675078,0.58790576,9.88408822,10.14879271,0.65306122,0.09183673,1.82153e-05,NA,2.255846251
"NEW_Q1","HOK_Q1","M","M",169,0.39554804,0.56631466,5.58213815,8.87951328,0.69047619,0.02380952,7.905e-07,NA,2.144742178
"NEW_Q1","HRW_Q1","M","M",190,0.47913572,0.51845616,7.50452392,8.3132706,0.6984127,0.02645503,4.88e-08,NA,2.04819592
"NEW_Q1","LMH_Q1","M","M",148,0.48708588,0.5250182,6.76197954,7.45374938,0.66666667,0.03401361,5.31213e-05,NA,1.937059808
"NEW_Q1","OSH_Q1","C","C",249,0.49040502,0.50713219,8.86167915,9.24759407,0.66532258,0.07258065,1.919e-07,NA,2.097214177
"NEW_Q1","OSND_Q1","C","C",214,0.54848627,0.56172395,9.57340429,9.88586925,0.66197183,0.07511737,2.2696e-06,NA,2.212282705
"NEW_Q1","POM4_Q1","M","C",95,0.47127587,0.52099666,5.18056956,5.8863084,0.70212766,0.06382979,8.87694e-05,NA,1.81175516
"NEW_Q1","RAT_Q1","M","M",206,0.39754017,0.50891676,6.20314247,8.4440664,0.64878049,0.03902439,2.04039e-05,NA,2.00210389
"NEW_Q1","SWP_Q1","C","C",113,0.56589201,0.60390743,7.26378164,7.98259073,0.71428571,0.07142857,5.7447e-06,NA,2.116452213
"NEW_Q1","VDMWL_Q1","M","M",123,-0.20164748,0.63686356,-2.27398096,9.08652716,0.73770492,0.04918033,1.512e-07,NA,2.283221196
"NOVY_Q1","DAMP_Q1","M","C",207,0.41901449,0.56337056,6.62348536,9.76300714,0.66990291,0.02912621,1.0764e-06,NA,2.209574184
"NOVY_Q1","FLOR_Q1","C","C",133,0.43614811,0.50969987,5.56850767,6.78068943,0.68181818,0.03787879,2.9426e-05,NA,1.869586993
"NOVY_Q1","IALP_Q1","C","M",109,0.37140973,0.55875004,4.15716935,6.96913493,0.71296296,0.02777778,9.584e-06,NA,1.968626493
"NOVY_Q1","LMH_Q1","M","M",52,0.47594813,0.53003265,3.86475556,4.41980825,0.70588235,0.01960784,0.0032758975,NA,1.677895825
"NOVY_Q1","SILL_Q2","C","M",240,0.45885827,0.51394687,7.98390661,9.24292694,0.67782427,0.0334728,3.84e-08,NA,2.116063834
"NOVY_Q1","TROY_Q1","C","M",259,0.3408359,0.53893278,5.82331925,10.25673697,0.68217054,0.04651163,4.9e-09,NA,2.246777017
"NOVY_Q1","VEND_Q1","M","C",259,0.48303464,0.6086393,8.86098017,12.29726724,0.66666667,0.06589147,8.6e-08,NA,2.505032694
"NOVY_Q2","388_Q1","C","C",62,0.4872698,0.55046578,4.35807888,5.1073248,0.70491803,0.03278689,0.0013698861,NA,1.76611629
"NOVY_Q2","585_Q2","C","M",67,0.37153536,0.58791492,3.25108404,5.85954779,0.72727273,0.01515152,0.0002218467,NA,1.901142429
"NOVY_Q2","600_Q1","C","C",85,0.64591669,0.69847512,7.75460164,8.89198704,0.70238095,0.04761905,0.0002075016,NA,2.290054774
"NOVY_Q2","DMN1_Q1","M","C",85,0.34445933,0.57747025,3.36282242,6.44405785,0.70238095,0.03571429,0.0002075016,NA,1.924256985
"NOVY_Q2","LIW_Q1","C","M",62,0.17811983,0.53110705,1.41376821,4.85532229,0.70491803,0.03278689,0.0013698861,NA,1.721557309
"NOVY_Q2","MEK_Q1","M","M",85,0.15515846,0.56314987,1.43948353,6.20864009,0.71428571,0.01190476,8.5683e-05,NA,1.898299589
"NOVY_Q2","POM3_Q1","M","C",51,0.426385,0.5513859,3.33317637,4.62655058,0.72,0.02,0.0018628463,NA,1.734040958
"NWH_Q1","ALC_Q1","C","C",241,0.4181362,0.56183514,7.13105438,10.4995692,0.68333333,0.0875,1.34e-08,NA,2.29512539
"NWH_Q1","BSN_Q1","M","M",193,0.26650926,0.56212198,3.83143456,9.39319214,0.65104167,0.078125,2.84177e-05,NA,2.152482864
"NWH_Q1","ELS_Q1","C","C",167,0.53441268,0.63425196,8.14627637,10.53788075,0.69277108,0.08433735,6.787e-07,NA,2.380811115
"NWH_Q1","VEL_Q2","C","C",117,0.6427941,0.57483945,9.03753513,7.53357057,0.70689655,0.06896552,8.3236e-06,NA,2.035093057
"NWH_Q1","VOW_Q1","C","C",71,0.44235342,0.68859128,4.12670135,7.88784572,0.72857143,0.1,0.0001309147,NA,2.205947282
"OFBG_Q1","BOUX_Q1","M","M",55,-0.26757936,0.53483866,-2.04071159,4.60816007,0.7037037,0,0.0027550771,NA,1.699358367
"OFBG_Q1","FLEV1_Q1","M","C",55,0.20026534,0.52927659,1.50207313,4.54145166,0.75925926,0.01851852,0.0001387885,NA,1.742681016
"OFBG_Q1","HOL_TRRB","C","H",62,0.57289432,0.71127608,5.45911178,7.83812893,0.80327869,0.01639344,2.1652e-06,NA,2.298367663
"OFBG_Q1","HORB3_Q1","M","C",197,0.22956941,0.51165773,3.30216507,8.31587505,0.64285714,0.05612245,6.33425e-05,NA,1.986102375
"OFBG_Q1","SARR6_Q1","M","M",197,0.38454701,0.53535387,5.83211633,8.85101029,0.67346939,0.03061224,1.1909e-06,NA,2.093924289
"OSH_Q1","FLEV1_Q1","C","C",80,0.41936356,0.57573332,4.10587064,6.21881794,0.73417722,0.02531646,3.14334e-05,NA,1.931792334
"OSH_Q1","HOL_TRPB","M","H",68,0.10011039,0.5169261,0.8235762,4.905818,0.70149254,0.02985075,0.0009717692,NA,1.70900044
"OSH_Q1","IALP_Q1","C","M",169,0.41315286,0.54474555,5.88041982,8.3945293,0.6547619,0.05952381,6.02353e-05,NA,2.03896038
"OSH_Q1","NEW_Q1","C","C",249,0.49040502,0.50713219,8.86167915,9.24759407,0.66532258,0.07258065,1.919e-07,NA,2.097214177
"OSH_Q1","OSND_Q1","C","C",214,0.57586563,0.52363115,10.2801543,8.94915042,0.71830986,0.07981221,2e-10,NA,2.136856052
"OSND_Q1","BHC_Q1","M","C",184,0.37716209,0.54795774,5.50900965,8.8371797,0.7431694,0.03278689,0,NA,2.17484511
"OSND_Q1","D2A_Q1","C","M",117,0.30993147,0.54841072,3.51094695,7.03298929,0.68103448,0.03448276,9.63509e-05,NA,1.932744129
"OSND_Q1","DEU_Q1","M","M",59,0.32337483,0.65931398,2.60258367,6.62046159,0.70689655,0.01724138,0.0016251517,NA,2.028256689
"OSND_Q1","DMN1_Q1","C","C",158,0.55063113,0.56093491,8.26522824,8.46287482,0.67515924,0.06369427,1.13623e-05,NA,2.082381632
"OSND_Q1","EMP_Q1","M","C",155,0.34855683,0.62377271,4.61488695,9.87152651,0.71428571,0.06493506,1.047e-07,NA,2.325211071
"OSND_Q1","LIW_Q1","M","M",71,-0.00533557,0.60729709,-0.04464122,6.34958886,0.71428571,0.01428571,0.0003361935,NA,1.956541686
"OSND_Q1","NEW_Q1","C","C",214,0.54848627,0.56172395,9.57340429,9.88586925,0.66197183,0.07511737,2.2696e-06,NA,2.212282705
"OSND_Q1","OSH_Q1","C","C",214,0.57586563,0.52363115,10.2801543,8.94915042,0.71830986,0.07981221,2e-10,NA,2.136856052
"OSND_Q1","VALK_Q2","M","M",192,0.17732311,0.54967598,2.49011572,9.06985942,0.69633508,0.03664921,5.74e-08,NA,2.152997002
"OSND_Q1","VNW_Q1","M","C",192,0.33239067,0.50043848,4.87066789,7.96753382,0.69109948,0.04188482,1.277e-07,NA,1.988291342
"OSP_Q1","RAT_Q1","M","C",145,0.22320918,0.53651942,2.74783656,7.6027143,0.6875,0.0625,6.7953e-06,NA,1.98429085
"OSP_Q1","VALK_Q2","M","M",128,0.53017961,0.57755942,7.04673191,7.94156814,0.69291339,0.03937008,1.37355e-05,NA,2.064629624
"OSP_Q1","ZLF_Q1","C","C",170,0.3263732,0.50466216,4.4886453,7.5767879,0.66272189,0.07692308,2.32894e-05,NA,1.92506284
"POM3_Q1","HOK_Q1","C","C",147,0.52456258,0.56845702,7.44482391,8.32019107,0.66438356,0.07534247,7.11198e-05,NA,2.064859687
"POM3_Q1","NOVY_Q2","C","M",51,0.426385,0.5513859,3.33317637,4.62655058,0.72,0.02,0.0018628463,NA,1.734040958
"POM3_Q1","VFH_Q3","C","M",129,0.38188323,0.57253437,4.67481721,7.8696016,0.6796875,0.0625,4.78548e-05,NA,2.03918203
"POM4_Q1","DAAH_Q1","C","M",50,0.406666,0.60268753,3.11595223,5.23265734,0.7755102,0.02040816,0.0001147201,NA,1.901463464
"POM4_Q1","DMN1_Q1","M","C",95,0.30055591,0.63293165,3.05526001,7.88389466,0.72340426,0.04255319,1.47782e-05,NA,2.144725376
"POM4_Q1","NEW_Q1","C","M",95,0.47127587,0.52099666,5.18056956,5.8863084,0.70212766,0.06382979,8.87694e-05,NA,1.81175516
"POM4_Q1","SWP_Q1","M","C",89,0.28253303,0.52126732,2.76296467,5.69732266,0.80681818,0.01136364,8.6e-09,NA,1.897817766
"RAT_Q1","ALC_Q3","C","C",72,0.47964833,0.57341889,4.60600479,5.85595895,0.73239437,0.05633803,8.98887e-05,NA,1.891409155
"RAT_Q1","CAO_Q1","M","C",160,0.32763847,0.58012683,4.3727245,8.95254397,0.67295597,0.03773585,1.29006e-05,NA,2.148337197
"RAT_Q1","IWRD_Q1","C","M",84,0.37613222,0.58073271,3.69830921,6.45964289,0.73493976,0.06024096,1.86218e-05,NA,1.961636759
"RAT_Q1","MAV_Q1","C","C",102,0.47695246,0.56485598,5.45358312,6.84516679,0.77227723,0.02970297,4.43e-08,NA,2.021649889
"RAT_Q1","NEW_Q1","M","M",206,0.39754017,0.50891676,6.20314247,8.4440664,0.64878049,0.03902439,2.04039e-05,NA,2.00210389
"RAT_Q1","OSP_Q1","C","M",145,0.22320918,0.53651942,2.74783656,7.6027143,0.6875,0.0625,6.7953e-06,NA,1.98429085
"RAT_Q1","VNW_Q1","M","C",123,0.28982954,0.604614,3.34483811,8.34977852,0.68032787,0.05737705,6.78869e-05,NA,2.119919722
"RAT_Q1","ZLF_Q1","M","M",206,0.56097265,0.62747756,9.70231078,11.5101121,0.68292683,0.04390244,1.621e-07,NA,2.4614156
"RAT_Q1","ZWS6_Q2","C","C",163,0.49538455,0.53363879,7.25843924,8.00640532,0.65432099,0.10493827,8.55232e-05,NA,1.988600312
"RHH_Q1","HOK_Q2","C","C",147,0.70249324,0.5989529,11.92689677,9.00660576,0.66438356,0.08219178,7.11198e-05,NA,2.163997036
"SAND_Q1","HOL_TRRB","C","H",64,0.43791152,0.52190692,3.86623475,4.81768748,0.71428571,0.01587302,0.0006697294,NA,1.717961378
"SAND_Q1","HORB1_Q1","C","C",178,0.52465347,0.55415101,8.19914261,8.83169293,0.71751412,0.03954802,7.1e-09,NA,2.154834423
"SAND_Q1","HORB3_Q1","M","M",214,0.45335162,0.5619628,7.42310485,9.89201256,0.66197183,0.05633803,2.2696e-06,NA,2.213135886
"SARR2_Q1","HOL_TRMB32","C","H",64,0.48729663,0.53596539,4.42926644,4.99881071,0.76190476,0.04761905,3.21596e-05,NA,1.797751221
"SARR2_Q1","METZ_Q3","M","C",72,0.37052993,0.70905223,3.3614036,8.41282905,0.71830986,0.04225352,0.000234129,NA,2.268644995
"SARR2_Q2","SARR6_Q1","M","C",151,0.245958,0.57143961,3.10782894,8.49979824,0.68,0.06666667,1.0381e-05,NA,2.101419434
"SARR6_Q1","068_Q1","M","M",233,0.51389006,0.52168073,9.12430502,9.29373048,0.64224138,0.05172414,1.47016e-05,NA,2.093295158
"SARR6_Q1","HOL_MBRU","C","H",100,0.38588955,0.59608241,4.16191363,7.34928867,0.71717172,0.1010101,1.54858e-05,NA,2.048182997
"SARR6_Q1","HOL_TRRS","M","H",251,0.25879245,0.57738001,4.2361821,11.15881901,0.708,0.04,0,NA,2.401261911
"SARR6_Q1","OFBG_Q1","M","M",197,0.38454701,0.53535387,5.83211633,8.85101029,0.67346939,0.03061224,1.1909e-06,NA,2.093924289
"SARR6_Q1","SARR2_Q2","C","M",151,0.245958,0.57143961,3.10782894,8.49979824,0.68,0.06666667,1.0381e-05,NA,2.101419434
"SAUL_Q1","SILL_Q2","C","C",123,0.44990414,0.50247142,5.5643069,6.39281182,0.70491803,0.05737705,5.9887e-06,NA,1.846670632
"SAUL_Q1","TROY_Q1","C","C",123,0.60769893,0.60782119,8.45193754,8.41991268,0.7704918,0.04918033,2.3e-09,NA,2.220304258
"SILL_Q1","IWRD_Q1","M","C",84,0.31996013,0.55131214,3.07671533,5.98387797,0.71084337,0.04819277,0.0001221607,NA,1.860543307
"SILL_Q2","1TN_Q1","M","C",159,0.39246405,0.55734511,5.36352656,8.41102559,0.72151899,0.01265823,2.56e-08,NA,2.119966659
"SILL_Q2","C4A_Q1","M","M",123,0.42191566,0.56504254,5.1401174,7.53333641,0.69672131,0,1.38822e-05,NA,2.015097491
"SILL_Q2","DAMP_Q1","M","M",188,0.53953394,0.58199706,8.76286503,9.76078515,0.72727273,0.02673797,5e-10,NA,2.285348305
"SILL_Q2","FLEV1_Q1","M","C",80,0.58280378,0.71194598,6.37458892,8.95390228,0.72151899,0.02531646,8.22295e-05,NA,2.328855198
"SILL_Q2","FLEV1_Q2","M","C",191,0.49692129,0.5034479,7.89308807,8.01048538,0.67368421,0.05263158,1.6833e-06,NA,1.978180648
"SILL_Q2","FLOR_Q2","C","C",163,0.50257034,0.51400035,7.39896743,7.60318196,0.65432099,0.0617284,8.55232e-05,NA,1.928639536
"SILL_Q2","HOL_AAHO","M","H",149,0.42391207,0.50935464,5.69404192,7.17628105,0.67567568,0.02027027,1.91675e-05,NA,1.902658425
"SILL_Q2","HOL_MBUF","M","H",118,0.38848348,0.61634129,4.56027494,8.42968203,0.70940171,0.01709402,5.8969e-06,NA,2.168711203
"SILL_Q2","HOL_PALZ","M","H",235,0.1615929,0.5379161,2.50481559,9.74015257,0.66666667,0.00854701,3.414e-07,NA,2.178598027
"SILL_Q2","HOL_TRPB","C","H",68,0.40514271,0.62743798,3.62726111,6.5462299,0.7761194,0.04477612,6.1761e-06,NA,2.05818037
"SILL_Q2","HOL_TRRB","C","H",237,0.3687506,0.56490752,6.0943316,10.49484806,0.69067797,0.04661017,4.7e-09,NA,2.305070296
"SILL_Q2","HOL_TRRS","M","H",149,0.58208322,0.6005811,8.70876087,9.10703868,0.68243243,0.02027027,9.0473e-06,NA,2.193717398
"SILL_Q2","IALP_Q1","M","C",154,0.3783494,0.52611639,5.05575387,7.6273548,0.67320261,0.03267974,1.82907e-05,NA,1.96205448
"SILL_Q2","MAIR_Q1","M","C",59,0.18303122,0.50242828,1.41787632,4.38719341,0.70689655,0,0.0016251517,NA,1.648044171
"SILL_Q2","NOVY_Q1","M","C",240,0.45885827,0.51394687,7.98390661,9.24292694,0.67782427,0.0334728,3.84e-08,NA,2.116063834
"SILL_Q2","SAUL_Q1","C","C",123,0.44990414,0.50247142,5.5643069,6.39281182,0.70491803,0.05737705,5.9887e-06,NA,1.846670632
"SILL_Q2","TROY_Q1","M","C",285,0.51105842,0.60143917,10.01983585,12.66433503,0.73239437,0.02816901,0,NA,2.600267043
"SILL_Q2","VIGO_Q1","M","M",61,0.5080021,0.78623034,4.56834117,9.77313824,0.71666667,0.01666667,0.000789113,NA,2.480210834
"SPR_Q1","ALC_Q1","M","M",216,0.42453433,0.59578574,6.87520848,10.85185264,0.6744186,0.03255814,3.138e-07,NA,2.355389604
"SPR_Q1","C5A_Q1","C","C",224,0.78229551,0.71771275,18.75425073,15.35699501,0.74439462,0.07174888,0,NA,2.997806871
"SPR_Q1","IJS_Q1","M","M",159,0.50207265,0.52922214,7.29737462,7.81527963,0.6835443,0.01898734,3.9455e-06,NA,1.994294403
"SPR_Q1","LRB_Q1","M","M",200,0.61985179,0.52170285,11.14295255,8.60482377,0.65326633,0.06532663,1.53103e-05,NA,2.035451557
"SPR_Q1","VDMM_Q1","M","C",147,0.43048775,0.50008916,5.76293372,6.95387096,0.70547945,0.02739726,6.848e-07,NA,1.900955706
